customer_id,period,tenure_months,age,region,contract_type,monthly_charges,usage_minutes,support_calls,complaints_last_3m,payment_method,late_payments,marketing_emails_opened,active_days_last_month,churn
C1876,2023-02,22,61,East,Enterprise,58.61,402.77,3,0,CreditCard,0,1,21,0
C1876,2023-03,23,61,East,Enterprise,58.61,210.69,1,0,CreditCard,2,1,25,0
C1876,2023-04,24,61,East,Enterprise,58.61,339.72,0,0,CreditCard,0,2,18,0
C1876,2023-05,25,61,East,Enterprise,58.61,282.12,0,0,CreditCard,0,0,22,0
C1876,2023-06,26,61,East,Enterprise,58.61,283.53,1,0,CreditCard,0,0,27,0
C1876,2023-07,27,61,East,Enterprise,58.61,218.32,1,0,CreditCard,0,2,30,0
C1876,2023-08,28,61,East,Enterprise,58.61,189.25,1,0,CreditCard,0,3,22,0
C1876,2023-09,29,61,East,Enterprise,58.61,280.35,0,0,CreditCard,0,2,22,0
C1876,2023-10,30,61,East,Enterprise,58.61,300.99,0,0,CreditCard,0,3,31,0
C1876,2023-11,31,61,East,Enterprise,58.61,262.11,2,0,CreditCard,0,1,26,0
C1876,2023-12,32,61,East,Enterprise,58.61,368.06,0,0,CreditCard,0,1,28,0
C1876,2024-01,33,61,East,Enterprise,58.61,183.45,0,1,CreditCard,0,0,27,0
C1876,2024-02,34,61,East,Enterprise,58.61,330.66,0,0,CreditCard,0,1,26,0
C1876,2024-03,35,61,East,Enterprise,58.61,362.44,0,0,CreditCard,0,1,18,0
C1876,2024-04,36,61,East,Enterprise,58.61,256.58,0,1,CreditCard,0,1,22,0
C1876,2024-05,37,61,East,Enterprise,58.61,255.38,1,1,CreditCard,0,2,26,0
C1876,2024-06,38,61,East,Enterprise,58.61,252.5,0,0,CreditCard,0,1,23,0
C1876,2024-07,39,61,East,Enterprise,58.61,182.67,0,0,CreditCard,0,4,17,0
C1876,2024-08,40,61,East,Enterprise,58.61,323.46,0,0,CreditCard,0,3,22,0
C1876,2024-09,41,61,East,Enterprise,58.61,208.97,1,0,CreditCard,0,2,22,0
C1876,2024-10,42,61,East,Enterprise,58.61,244.01,2,1,CreditCard,0,2,20,0
C1876,2024-11,43,61,East,Enterprise,58.61,157.09,1,0,CreditCard,0,5,27,0
C1876,2024-12,44,61,East,Enterprise,58.61,398.86,0,0,CreditCard,1,2,28,0
C1876,2025-01,45,61,East,Enterprise,58.61,366.44,1,0,CreditCard,0,0,35,0
C1876,2025-02,46,61,East,Enterprise,58.61,330.86,4,0,CreditCard,0,4,29,0
C1876,2025-03,47,61,East,Enterprise,58.61,258.28,0,0,CreditCard,0,1,27,0
C1876,2025-04,48,61,East,Enterprise,58.61,324.22,1,0,CreditCard,0,1,16,0
C1876,2025-05,49,61,East,Enterprise,58.61,252.8,0,0,CreditCard,1,1,20,0
C1876,2025-06,50,61,East,Enterprise,58.61,367.09,1,1,CreditCard,0,3,30,0
C1876,2025-07,51,61,East,Enterprise,58.61,317.53,1,0,CreditCard,1,3,20,0
C1876,2025-08,52,61,East,Enterprise,58.61,288.7,2,0,CreditCard,0,3,24,0
C1876,2025-09,53,61,East,Enterprise,58.61,226.03,1,0,CreditCard,0,2,20,0
C1876,2025-10,54,61,East,Enterprise,58.61,285.55,0,0,CreditCard,0,4,21,0
C1876,2025-11,55,61,East,Enterprise,58.61,262.6,0,1,CreditCard,0,1,28,0
C1876,2025-12,56,61,East,Enterprise,58.61,278.38,0,0,CreditCard,0,1,17,0
C1876,2026-01,57,61,East,Enterprise,58.61,350.53,1,2,CreditCard,0,4,28,0
C1876,2026-02,58,61,East,Enterprise,58.61,282.46,0,0,CreditCard,0,2,26,0
C1876,2026-03,59,61,East,Enterprise,58.61,262.75,0,0,CreditCard,1,2,28,0
C1876,2026-04,60,61,East,Enterprise,58.61,197.35,0,1,CreditCard,1,3,24,0
C1876,2026-05,61,61,East,Enterprise,58.61,291.56,0,0,CreditCard,0,1,19,0
C1876,2026-06,62,61,East,Enterprise,58.61,185.01,0,0,CreditCard,1,3,20,0
C1876,2026-07,63,61,East,Enterprise,58.61,250.85,1,0,CreditCard,0,0,28,0
C1876,2026-08,64,61,East,Enterprise,58.61,261.88,0,0,CreditCard,1,1,24,0
C1876,2026-09,65,61,East,Enterprise,58.61,228.51,1,1,CreditCard,0,4,23,0
C1876,2026-10,66,61,East,Enterprise,58.61,200.02,3,0,CreditCard,0,3,23,0
C1876,2026-11,67,61,East,Enterprise,58.61,197.69,0,0,CreditCard,0,0,29,0
C1876,2026-12,68,61,East,Enterprise,58.61,295.57,2,0,CreditCard,0,0,22,0
C1877,2023-01,22,43,International,Monthly,50.63,415.69,0,0,CreditCard,0,1,23,0
C1877,2023-02,23,43,International,Monthly,50.63,300.81,2,0,CreditCard,0,1,26,0
C1877,2023-03,24,43,International,Monthly,50.63,285.28,1,0,CreditCard,0,0,20,0
C1877,2023-04,25,43,International,Monthly,50.63,233.33,3,0,CreditCard,1,2,23,0
C1877,2023-05,26,43,International,Monthly,50.63,372.22,0,1,CreditCard,0,2,23,0
C1877,2023-06,27,43,International,Monthly,50.63,251.16,2,1,CreditCard,1,0,18,0
C1877,2023-07,28,43,International,Monthly,50.63,314.46,0,0,CreditCard,0,2,28,0
C1877,2023-08,29,43,International,Monthly,50.63,268.59,0,0,CreditCard,0,0,28,0
C1877,2023-09,30,43,International,Monthly,50.63,284.25,1,0,CreditCard,0,3,25,0
C1877,2023-10,31,43,International,Monthly,50.63,314.92,2,2,CreditCard,0,1,21,1
C1878,2023-01,13,34,Center,Monthly,45.84,424.18,1,0,Cash,0,2,28,0
C1878,2023-02,14,34,Center,Monthly,45.84,425.42,0,0,Cash,0,5,31,0
C1878,2023-03,15,34,Center,Monthly,45.84,302.03,0,0,Cash,0,0,15,0
C1878,2023-04,16,34,Center,Monthly,45.84,513.53,1,0,Cash,0,3,26,0
C1878,2023-05,17,34,Center,Monthly,45.84,599.44,0,0,Cash,0,1,22,0
C1878,2023-06,18,34,Center,Monthly,45.84,551.31,0,1,Cash,1,0,23,0
C1878,2023-07,19,34,Center,Monthly,45.84,381.38,0,1,Cash,0,0,21,1
C1879,2023-01,12,64,South,Annual,70.72,441.45,0,1,CreditCard,0,5,21,0
C1879,2023-02,13,64,South,Annual,70.72,648.37,1,0,CreditCard,1,2,12,0
C1879,2023-03,14,64,South,Annual,70.72,403.26,2,0,CreditCard,0,2,24,0
C1879,2023-04,15,64,South,Annual,70.72,477.68,2,0,CreditCard,1,1,23,0
C1879,2023-05,16,64,South,Annual,70.72,539.09,0,0,CreditCard,0,3,26,0
C1879,2023-06,17,64,South,Annual,70.72,501.35,0,0,CreditCard,1,2,29,0
C1879,2023-07,18,64,South,Annual,70.72,377.05,2,0,CreditCard,0,2,20,0
C1879,2023-08,19,64,South,Annual,70.72,487.32,0,0,CreditCard,0,2,23,0
C1879,2023-09,20,64,South,Annual,70.72,376.57,0,0,CreditCard,0,1,26,0
C1879,2023-10,21,64,South,Annual,70.72,442.96,1,0,CreditCard,0,1,22,0
C1879,2023-11,22,64,South,Annual,70.72,400.8,1,0,CreditCard,1,0,21,0
C1879,2023-12,23,64,South,Annual,70.72,457.74,1,1,CreditCard,0,0,23,0
C1879,2024-01,24,64,South,Annual,70.72,338.41,0,0,CreditCard,1,2,28,0
C1879,2024-02,25,64,South,Annual,70.72,382.97,0,0,CreditCard,0,1,24,0
C1879,2024-03,26,64,South,Annual,70.72,465.77,1,1,CreditCard,0,5,24,0
C1879,2024-04,27,64,South,Annual,70.72,407.81,1,0,CreditCard,0,0,32,0
C1879,2024-05,28,64,South,Annual,70.72,453.74,1,0,CreditCard,1,3,28,0
C1879,2024-06,29,64,South,Annual,70.72,376.71,0,0,CreditCard,0,2,20,0
C1879,2024-07,30,64,South,Annual,70.72,576.44,0,0,CreditCard,0,2,25,0
C1879,2024-08,31,64,South,Annual,70.72,367.31,0,0,CreditCard,0,1,21,0
C1879,2024-09,32,64,South,Annual,70.72,439.36,2,1,CreditCard,0,0,20,0
C1879,2024-10,33,64,South,Annual,70.72,521.86,0,0,CreditCard,0,0,27,0
C1879,2024-11,34,64,South,Annual,70.72,445.06,2,0,CreditCard,0,0,25,0
C1879,2024-12,35,64,South,Annual,70.72,479.73,0,1,CreditCard,0,3,12,1
C1880,2023-01,9,46,East,Monthly,61.59,403.9,1,0,Cash,0,1,31,0
C1880,2023-02,10,46,East,Monthly,61.59,384.08,0,1,Cash,0,1,27,0
C1880,2023-03,11,46,East,Monthly,61.59,422.06,1,0,Cash,1,3,26,0
C1880,2023-04,12,46,East,Monthly,61.59,436.62,1,0,Cash,0,0,19,0
C1880,2023-05,13,46,East,Monthly,61.59,346.57,2,0,Cash,0,1,25,1
C1881,2023-01,10,48,South,Annual,83.06,359.07,0,0,Cash,0,1,19,0
C1881,2023-02,11,48,South,Annual,83.06,339.59,0,2,Cash,0,0,25,0
C1881,2023-03,12,48,South,Annual,83.06,422.79,0,0,Cash,0,2,26,0
C1881,2023-04,13,48,South,Annual,83.06,397.78,0,0,Cash,0,0,25,0
C1881,2023-05,14,48,South,Annual,83.06,455.39,0,0,Cash,0,0,16,0
C1881,2023-06,15,48,South,Annual,83.06,384.66,0,1,Cash,0,1,24,0
C1881,2023-07,16,48,South,Annual,83.06,382.98,1,0,Cash,0,0,28,0
C1881,2023-08,17,48,South,Annual,83.06,371.14,0,0,Cash,0,3,27,0
C1881,2023-09,18,48,South,Annual,83.06,426.86,0,1,Cash,0,0,22,0
C1881,2023-10,19,48,South,Annual,83.06,428.98,2,2,Cash,0,0,32,0
C1881,2023-11,20,48,South,Annual,83.06,346.68,0,0,Cash,0,5,24,0
C1881,2023-12,21,48,South,Annual,83.06,246.08,1,0,Cash,0,2,37,0
C1881,2024-01,22,48,South,Annual,83.06,372.92,3,0,Cash,0,3,19,0
C1881,2024-02,23,48,South,Annual,83.06,343.3,0,0,Cash,0,1,22,0
C1881,2024-03,24,48,South,Annual,83.06,321.67,0,0,Cash,1,0,28,0
C1881,2024-04,25,48,South,Annual,83.06,454.3,0,0,Cash,1,1,19,0
C1881,2024-05,26,48,South,Annual,83.06,374.94,0,0,Cash,0,1,26,0
C1881,2024-06,27,48,South,Annual,83.06,476.71,0,0,Cash,0,3,24,0
C1881,2024-07,28,48,South,Annual,83.06,212.83,0,0,Cash,0,1,23,0
C1881,2024-08,29,48,South,Annual,83.06,296.98,1,1,Cash,0,2,27,0
C1881,2024-09,30,48,South,Annual,83.06,386.83,1,0,Cash,0,2,18,0
C1881,2024-10,31,48,South,Annual,83.06,351.83,0,1,Cash,0,1,20,0
C1881,2024-11,32,48,South,Annual,83.06,394.42,1,0,Cash,0,1,21,0
C1881,2024-12,33,48,South,Annual,83.06,327.32,1,0,Cash,0,1,21,0
C1881,2025-01,34,48,South,Annual,83.06,398.85,0,0,Cash,0,1,27,0
C1881,2025-02,35,48,South,Annual,83.06,362.49,0,1,Cash,0,4,31,0
C1881,2025-03,36,48,South,Annual,83.06,399.45,0,0,Cash,0,0,28,0
C1881,2025-04,37,48,South,Annual,83.06,430.1,0,1,Cash,0,1,18,0
C1881,2025-05,38,48,South,Annual,83.06,281.49,0,0,Cash,0,1,26,0
C1881,2025-06,39,48,South,Annual,83.06,362.11,0,0,Cash,0,2,20,0
C1881,2025-07,40,48,South,Annual,83.06,351.58,0,0,Cash,0,1,15,0
C1881,2025-08,41,48,South,Annual,83.06,426.71,0,0,Cash,0,1,23,0
C1881,2025-09,42,48,South,Annual,83.06,378.83,0,0,Cash,0,1,14,0
C1881,2025-10,43,48,South,Annual,83.06,414.97,0,0,Cash,0,3,13,0
C1881,2025-11,44,48,South,Annual,83.06,438.25,0,0,Cash,0,2,22,0
C1881,2025-12,45,48,South,Annual,83.06,413.87,0,2,Cash,0,3,26,0
C1881,2026-01,46,48,South,Annual,83.06,388.27,1,0,Cash,0,0,27,0
C1881,2026-02,47,48,South,Annual,83.06,454.48,0,0,Cash,0,0,21,0
C1881,2026-03,48,48,South,Annual,83.06,347.09,0,1,Cash,0,3,30,0
C1881,2026-04,49,48,South,Annual,83.06,293.69,2,0,Cash,0,1,19,0
C1881,2026-05,50,48,South,Annual,83.06,428.72,0,0,Cash,0,3,22,0
C1881,2026-06,51,48,South,Annual,83.06,474.92,0,0,Cash,0,1,29,0
C1881,2026-07,52,48,South,Annual,83.06,421.16,0,0,Cash,0,4,21,0
C1881,2026-08,53,48,South,Annual,83.06,390.33,1,1,Cash,0,1,22,1
C1882,2023-01,4,21,Lima,Premium,68.42,411.69,0,0,BankTransfer,0,1,22,0
C1882,2023-02,5,21,Lima,Premium,68.42,436.78,0,0,BankTransfer,0,5,16,0
C1882,2023-03,6,21,Lima,Premium,68.42,465.21,1,0,BankTransfer,0,0,33,0
C1882,2023-04,7,21,Lima,Premium,68.42,438.27,0,1,BankTransfer,0,2,31,1
C1883,2023-01,1,19,North,Premium,41.46,205.25,1,0,DigitalWallet,1,1,21,1
C1884,2023-01,13,55,International,Monthly,59.94,335.31,1,0,CreditCard,0,0,29,0
C1884,2023-02,14,55,International,Monthly,59.94,308.62,1,0,CreditCard,0,1,26,0
C1884,2023-03,15,55,International,Monthly,59.94,274.53,0,2,CreditCard,0,1,23,0
C1884,2023-04,16,55,International,Monthly,59.94,292.22,1,1,CreditCard,0,3,21,0
C1884,2023-05,17,55,International,Monthly,59.94,328.61,0,0,CreditCard,0,2,21,0
C1884,2023-06,18,55,International,Monthly,59.94,253.4,1,2,CreditCard,0,2,23,1
C1885,2023-01,9,65,North,Premium,89.68,410.83,1,1,DigitalWallet,0,1,30,1
C1886,2023-01,5,64,International,Annual,64.81,278.66,0,0,CreditCard,0,1,20,0
C1886,2023-02,6,64,International,Annual,64.81,204.67,1,0,CreditCard,1,2,23,0
C1886,2023-03,7,64,International,Annual,64.81,296.51,1,0,CreditCard,0,1,24,0
C1886,2023-04,8,64,International,Annual,64.81,240.0,1,0,CreditCard,0,2,33,0
C1886,2023-05,9,64,International,Annual,64.81,335.38,1,1,CreditCard,1,1,28,0
C1886,2023-06,10,64,International,Annual,64.81,321.07,1,0,CreditCard,0,1,21,0
C1886,2023-07,11,64,International,Annual,64.81,217.93,0,1,CreditCard,0,1,21,0
C1886,2023-08,12,64,International,Annual,64.81,303.86,0,1,CreditCard,0,1,22,0
C1886,2023-09,13,64,International,Annual,64.81,348.11,0,2,CreditCard,0,2,22,0
C1886,2023-10,14,64,International,Annual,64.81,242.28,1,0,CreditCard,0,1,23,0
C1886,2023-11,15,64,International,Annual,64.81,448.86,0,0,CreditCard,0,2,24,0
C1886,2023-12,16,64,International,Annual,64.81,231.12,0,0,CreditCard,0,0,23,1
C1887,2023-01,17,61,Lima,Annual,58.35,514.26,0,0,CreditCard,1,2,29,0
C1887,2023-02,18,61,Lima,Annual,58.35,433.95,0,1,CreditCard,0,2,28,0
C1887,2023-03,19,61,Lima,Annual,58.35,527.97,1,0,CreditCard,0,1,31,0
C1887,2023-04,20,61,Lima,Annual,58.35,465.79,3,0,CreditCard,0,1,27,0
C1887,2023-05,21,61,Lima,Annual,58.35,331.05,0,1,CreditCard,0,0,22,0
C1887,2023-06,22,61,Lima,Annual,58.35,459.52,0,0,CreditCard,0,1,17,0
C1887,2023-07,23,61,Lima,Annual,58.35,355.45,0,1,CreditCard,1,1,26,0
C1887,2023-08,24,61,Lima,Annual,58.35,348.13,0,1,CreditCard,0,1,19,0
C1887,2023-09,25,61,Lima,Annual,58.35,499.55,1,0,CreditCard,0,1,30,0
C1887,2023-10,26,61,Lima,Annual,58.35,376.92,2,0,CreditCard,0,1,20,1
C1888,2023-01,23,68,Center,Monthly,59.47,383.08,0,2,Cash,0,2,20,0
C1888,2023-02,24,68,Center,Monthly,59.47,417.4,0,0,Cash,0,6,24,0
C1888,2023-03,25,68,Center,Monthly,59.47,419.6,1,0,Cash,2,1,19,0
C1888,2023-04,26,68,Center,Monthly,59.47,404.91,1,1,Cash,0,1,22,0
C1888,2023-05,27,68,Center,Monthly,59.47,539.42,1,1,Cash,0,0,26,1
C1889,2023-01,10,53,South,Enterprise,42.61,442.11,1,0,DigitalWallet,0,2,22,0
C1889,2023-02,11,53,South,Enterprise,42.61,319.39,1,0,DigitalWallet,0,0,25,0
C1889,2023-03,12,53,South,Enterprise,42.61,413.13,1,1,DigitalWallet,0,3,27,0
C1889,2023-04,13,53,South,Enterprise,42.61,346.52,0,0,DigitalWallet,0,4,24,0
C1889,2023-05,14,53,South,Enterprise,42.61,287.03,2,0,DigitalWallet,0,0,29,0
C1889,2023-06,15,53,South,Enterprise,42.61,435.83,0,0,DigitalWallet,0,0,28,1
C1890,2023-01,13,38,South,Premium,73.82,570.24,0,2,Debit,0,2,23,1
C1891,2023-01,18,40,Center,Premium,45.4,416.62,1,0,DigitalWallet,1,0,19,0
C1891,2023-02,19,40,Center,Premium,45.4,449.77,0,0,DigitalWallet,0,0,23,0
C1891,2023-03,20,40,Center,Premium,45.4,438.73,0,1,DigitalWallet,0,1,24,0
C1891,2023-04,21,40,Center,Premium,45.4,485.09,1,1,DigitalWallet,0,2,27,0
C1891,2023-05,22,40,Center,Premium,45.4,417.95,0,1,DigitalWallet,1,3,24,0
C1891,2023-06,23,40,Center,Premium,45.4,372.13,0,0,DigitalWallet,0,2,16,0
C1891,2023-07,24,40,Center,Premium,45.4,456.28,1,0,DigitalWallet,0,0,32,0
C1891,2023-08,25,40,Center,Premium,45.4,445.76,0,1,DigitalWallet,0,2,29,0
C1891,2023-09,26,40,Center,Premium,45.4,457.01,0,0,DigitalWallet,1,1,19,0
C1891,2023-10,27,40,Center,Premium,45.4,332.21,0,0,DigitalWallet,0,2,16,0
C1891,2023-11,28,40,Center,Premium,45.4,292.26,0,1,DigitalWallet,0,1,16,0
C1891,2023-12,29,40,Center,Premium,45.4,368.13,1,0,DigitalWallet,1,0,23,0
C1891,2024-01,30,40,Center,Premium,45.4,409.16,0,0,DigitalWallet,0,2,27,0
C1891,2024-02,31,40,Center,Premium,45.4,431.13,1,0,DigitalWallet,0,0,25,0
C1891,2024-03,32,40,Center,Premium,45.4,483.99,0,0,DigitalWallet,0,3,22,0
C1891,2024-04,33,40,Center,Premium,45.4,507.88,0,1,DigitalWallet,0,1,30,0
C1891,2024-05,34,40,Center,Premium,45.4,386.99,0,0,DigitalWallet,0,1,25,0
C1891,2024-06,35,40,Center,Premium,45.4,493.98,1,0,DigitalWallet,0,0,19,0
C1891,2024-07,36,40,Center,Premium,45.4,468.26,0,0,DigitalWallet,0,1,23,0
C1891,2024-08,37,40,Center,Premium,45.4,451.3,1,0,DigitalWallet,0,4,26,0
C1891,2024-09,38,40,Center,Premium,45.4,405.42,1,1,DigitalWallet,0,1,29,0
C1891,2024-10,39,40,Center,Premium,45.4,418.75,0,0,DigitalWallet,0,2,23,0
C1891,2024-11,40,40,Center,Premium,45.4,377.51,1,0,DigitalWallet,0,3,19,0
C1891,2024-12,41,40,Center,Premium,45.4,396.18,0,0,DigitalWallet,0,2,19,0
C1891,2025-01,42,40,Center,Premium,45.4,493.08,1,0,DigitalWallet,1,2,32,0
C1891,2025-02,43,40,Center,Premium,45.4,436.72,2,0,DigitalWallet,0,3,27,0
C1891,2025-03,44,40,Center,Premium,45.4,454.43,0,0,DigitalWallet,1,0,22,0
C1891,2025-04,45,40,Center,Premium,45.4,435.45,0,0,DigitalWallet,1,0,26,0
C1891,2025-05,46,40,Center,Premium,45.4,432.36,0,0,DigitalWallet,0,1,22,0
C1891,2025-06,47,40,Center,Premium,45.4,332.34,0,0,DigitalWallet,1,4,25,0
C1891,2025-07,48,40,Center,Premium,45.4,411.59,0,1,DigitalWallet,0,1,23,0
C1891,2025-08,49,40,Center,Premium,45.4,464.62,1,0,DigitalWallet,0,2,15,0
C1891,2025-09,50,40,Center,Premium,45.4,471.37,0,1,DigitalWallet,0,3,28,1
C1892,2023-01,5,39,North,Premium,63.98,534.2,0,0,DigitalWallet,1,1,16,0
C1892,2023-02,6,39,North,Premium,63.98,522.81,0,0,DigitalWallet,0,1,36,0
C1892,2023-03,7,39,North,Premium,63.98,641.26,1,0,DigitalWallet,0,1,31,0
C1892,2023-04,8,39,North,Premium,63.98,536.74,1,0,DigitalWallet,0,3,26,0
C1892,2023-05,9,39,North,Premium,63.98,477.04,1,0,DigitalWallet,0,5,23,0
C1892,2023-06,10,39,North,Premium,63.98,501.76,0,1,DigitalWallet,0,2,27,0
C1892,2023-07,11,39,North,Premium,63.98,463.77,0,0,DigitalWallet,0,1,23,0
C1892,2023-08,12,39,North,Premium,63.98,562.87,2,0,DigitalWallet,0,2,22,1
C1893,2023-01,9,18,International,Premium,65.15,430.86,1,1,DigitalWallet,0,0,27,1
C1894,2023-01,7,64,North,Annual,43.17,440.23,0,0,DigitalWallet,0,1,35,0
C1894,2023-02,8,64,North,Annual,43.17,341.13,0,0,DigitalWallet,0,1,27,0
C1894,2023-03,9,64,North,Annual,43.17,410.91,2,0,DigitalWallet,0,2,14,0
C1894,2023-04,10,64,North,Annual,43.17,476.68,0,0,DigitalWallet,1,1,20,0
C1894,2023-05,11,64,North,Annual,43.17,384.28,0,0,DigitalWallet,0,0,25,0
C1894,2023-06,12,64,North,Annual,43.17,294.26,0,0,DigitalWallet,0,0,32,0
C1894,2023-07,13,64,North,Annual,43.17,434.65,0,0,DigitalWallet,0,1,23,0
C1894,2023-08,14,64,North,Annual,43.17,493.33,1,0,DigitalWallet,2,1,28,0
C1894,2023-09,15,64,North,Annual,43.17,366.84,2,0,DigitalWallet,0,3,24,0
C1894,2023-10,16,64,North,Annual,43.17,477.73,3,1,DigitalWallet,0,1,22,0
C1894,2023-11,17,64,North,Annual,43.17,391.79,0,0,DigitalWallet,0,0,17,1
C1895,2023-01,22,47,North,Monthly,61.11,179.29,2,1,Cash,0,1,31,1
C1896,2023-01,21,58,North,Enterprise,33.35,352.34,0,0,CreditCard,1,2,15,0
C1896,2023-02,22,58,North,Enterprise,33.35,314.34,1,1,CreditCard,1,2,14,0
C1896,2023-03,23,58,North,Enterprise,33.35,338.08,0,1,CreditCard,0,1,15,0
C1896,2023-04,24,58,North,Enterprise,33.35,306.96,0,0,CreditCard,0,0,13,0
C1896,2023-05,25,58,North,Enterprise,33.35,300.56,0,0,CreditCard,0,1,29,0
C1896,2023-06,26,58,North,Enterprise,33.35,461.94,0,1,CreditCard,0,1,26,0
C1896,2023-07,27,58,North,Enterprise,33.35,339.22,0,0,CreditCard,1,3,29,0
C1896,2023-08,28,58,North,Enterprise,33.35,356.27,0,0,CreditCard,0,0,18,0
C1896,2023-09,29,58,North,Enterprise,33.35,388.05,0,1,CreditCard,0,1,18,0
C1896,2023-10,30,58,North,Enterprise,33.35,336.79,1,0,CreditCard,0,2,21,0
C1896,2023-11,31,58,North,Enterprise,33.35,321.4,0,1,CreditCard,0,1,25,0
C1896,2023-12,32,58,North,Enterprise,33.35,406.85,0,1,CreditCard,0,3,18,0
C1896,2024-01,33,58,North,Enterprise,33.35,347.2,1,0,CreditCard,0,0,26,0
C1896,2024-02,34,58,North,Enterprise,33.35,319.13,2,0,CreditCard,0,0,30,0
C1896,2024-03,35,58,North,Enterprise,33.35,302.25,0,1,CreditCard,0,0,25,1
C1897,2023-01,4,27,Lima,Enterprise,64.28,473.26,2,1,DigitalWallet,0,0,16,0
C1897,2023-02,5,27,Lima,Enterprise,64.28,420.19,1,0,DigitalWallet,0,1,30,0
C1897,2023-03,6,27,Lima,Enterprise,64.28,466.87,0,0,DigitalWallet,0,2,19,0
C1897,2023-04,7,27,Lima,Enterprise,64.28,387.25,1,0,DigitalWallet,1,2,22,0
C1897,2023-05,8,27,Lima,Enterprise,64.28,445.94,0,0,DigitalWallet,0,1,30,0
C1897,2023-06,9,27,Lima,Enterprise,64.28,496.34,0,0,DigitalWallet,0,3,19,0
C1897,2023-07,10,27,Lima,Enterprise,64.28,432.34,1,1,DigitalWallet,0,2,21,0
C1897,2023-08,11,27,Lima,Enterprise,64.28,405.14,0,0,DigitalWallet,0,0,27,0
C1897,2023-09,12,27,Lima,Enterprise,64.28,465.5,0,0,DigitalWallet,0,0,15,0
C1897,2023-10,13,27,Lima,Enterprise,64.28,520.07,0,0,DigitalWallet,0,2,25,0
C1897,2023-11,14,27,Lima,Enterprise,64.28,474.63,1,0,DigitalWallet,0,3,21,0
C1897,2023-12,15,27,Lima,Enterprise,64.28,407.15,0,0,DigitalWallet,0,1,14,0
C1897,2024-01,16,27,Lima,Enterprise,64.28,394.27,0,0,DigitalWallet,0,3,27,0
C1897,2024-02,17,27,Lima,Enterprise,64.28,441.61,1,0,DigitalWallet,0,0,22,0
C1897,2024-03,18,27,Lima,Enterprise,64.28,340.18,0,0,DigitalWallet,1,0,22,1
C1898,2023-01,3,33,Center,Annual,41.53,457.39,2,0,DigitalWallet,1,3,10,0
C1898,2023-02,4,33,Center,Annual,41.53,360.67,1,0,DigitalWallet,0,1,20,0
C1898,2023-03,5,33,Center,Annual,41.53,380.46,1,1,DigitalWallet,0,0,22,0
C1898,2023-04,6,33,Center,Annual,41.53,365.1,1,0,DigitalWallet,0,1,26,0
C1898,2023-05,7,33,Center,Annual,41.53,464.06,1,0,DigitalWallet,0,4,23,0
C1898,2023-06,8,33,Center,Annual,41.53,354.74,1,0,DigitalWallet,0,2,21,0
C1898,2023-07,9,33,Center,Annual,41.53,385.4,0,0,DigitalWallet,1,2,25,0
C1898,2023-08,10,33,Center,Annual,41.53,389.52,0,0,DigitalWallet,0,0,23,0
C1898,2023-09,11,33,Center,Annual,41.53,397.72,0,0,DigitalWallet,0,1,28,0
C1898,2023-10,12,33,Center,Annual,41.53,423.8,3,1,DigitalWallet,0,2,25,0
C1898,2023-11,13,33,Center,Annual,41.53,433.28,2,0,DigitalWallet,0,1,26,0
C1898,2023-12,14,33,Center,Annual,41.53,461.36,1,0,DigitalWallet,0,0,25,0
C1898,2024-01,15,33,Center,Annual,41.53,395.46,0,0,DigitalWallet,0,1,20,0
C1898,2024-02,16,33,Center,Annual,41.53,386.09,0,0,DigitalWallet,0,3,16,0
C1898,2024-03,17,33,Center,Annual,41.53,393.93,0,0,DigitalWallet,0,2,27,0
C1898,2024-04,18,33,Center,Annual,41.53,376.29,1,1,DigitalWallet,0,4,29,0
C1898,2024-05,19,33,Center,Annual,41.53,440.35,3,0,DigitalWallet,0,0,18,0
C1898,2024-06,20,33,Center,Annual,41.53,525.07,0,0,DigitalWallet,0,1,18,0
C1898,2024-07,21,33,Center,Annual,41.53,341.66,0,1,DigitalWallet,0,2,16,0
C1898,2024-08,22,33,Center,Annual,41.53,432.88,0,0,DigitalWallet,0,2,17,0
C1898,2024-09,23,33,Center,Annual,41.53,364.49,0,2,DigitalWallet,0,1,16,1
C1899,2023-01,13,54,South,Annual,63.07,315.45,0,1,Cash,0,0,18,0
C1899,2023-02,14,54,South,Annual,63.07,228.29,0,1,Cash,0,0,18,0
C1899,2023-03,15,54,South,Annual,63.07,269.35,0,0,Cash,0,3,22,0
C1899,2023-04,16,54,South,Annual,63.07,204.98,0,0,Cash,0,2,31,0
C1899,2023-05,17,54,South,Annual,63.07,257.87,1,0,Cash,1,0,26,1
C1900,2023-01,19,33,International,Enterprise,85.46,262.99,1,0,Cash,0,2,25,0
C1900,2023-02,20,33,International,Enterprise,85.46,223.56,0,0,Cash,0,1,35,0
C1900,2023-03,21,33,International,Enterprise,85.46,247.15,0,0,Cash,0,2,17,0
C1900,2023-04,22,33,International,Enterprise,85.46,240.91,0,0,Cash,0,2,23,0
C1900,2023-05,23,33,International,Enterprise,85.46,289.12,1,0,Cash,0,0,22,1
C1901,2023-01,16,64,East,Annual,34.96,533.05,1,0,BankTransfer,0,1,17,0
C1901,2023-02,17,64,East,Annual,34.96,580.95,0,0,BankTransfer,0,3,16,0
